LRP8	17.7968267074176
ETV5	17.5297987159328
ATP6AP1	11.7831367930534
CDIPT	12.2078196379934
PSAP	11.508334289018
MIEF1	13.1834938356121
BCAP31	11.0370261445232
TMEM203	11.6198925618916
TGOLN2	11.9009681406021
RETREG2	12.119184578366
FRMD6	17.9472307599321
TMEM109	10.7090215352469
MSANTD3	18.2342046047251
TPRG1L	11.3386724945246
MARCH4	18.8361680228675
TMEM246	11.3322765611507
THY1	11.9252517063873
HPCAL4	11.6164430493388
LRRC47	11.8235784040425
ATG9A	11.411376664532
KBTBD11	13.0440252214925
AP1S1	12.0419725029082
B4GAT1	11.0931078416796
SLC8A3	18.9724332116833
TUSC2	11.9392523272005
NEU1	12.0632612249859
TMEM130	12.8557813688264
SRRD	12.0049686600007
FAM32A	11.8290600551008
ZPR1	12.350655088342
CREB3	11.4932567346864
SPRY4	17.4844350001094
LY6E	11.229552003242
MANEAL	12.9007757366532
NSG2	13.1595257358946
PIANP	11.4055621002003
SPRED3	17.4827326420229
UBL4A	10.9430394194541
GRINA	11.5962721752632
PPEF1	18.2781468866853
PNMA8A	12.2143423407655
PITHD1	11.0505963284287
EGLN2	10.2853639514204
CAMKV	12.0463357829341
KLHDC3	11.8540691717321
SULT4A1	12.4299060704854
SNN	11.2776619420538
TBCC	11.8457272005404
ATP6V0E2	12.9444300401167
CCKBR	14.1654093464827
USP5	12.1451437944667
RAB6B	11.2867809725212
RTL6	11.7235606491694
MAPK3	10.4259231796458
EFNB3	12.7573701520726
POLE3	11.8126680685254
NFE2L1	11.5811983806655
BAIAP2-DT	13.5901810481122
COPS7A	13.5360753707673
DDN	11.1539189757121
OPRL1	12.8546194725419
FAIM2	10.2818445694224
NR2F6	10.2605172259041
C1orf216	11.842130989167
SPRY4-AS1	18.2194243287928
ARL6IP5	10.6218496352248
MTCH1	11.8862131215083
SPATA2L	17.1096555572673
MANBAL	11.9727638050669
HNRNPUL2	11.1062446881321
DDX54	12.245278850253
PARD6A	12.063280339135
SUPT4H1	11.5216880967114
FAM89B	10.5556717619156
OTUB1	12.2461123621556
KCTD2	11.1152814938646
RAB1B	11.2499951143247
CDK5R1	10.8324493234699
TMEM167B	9.74135835897037
VPS18	11.6126774160389
SPRYD3	11.6315427631509
FNDC5	13.7959878493878
SYT13	12.1260321668519
SLC1A6	13.899338771121
FLRT1	16.5160503543027
EPN1	11.1072280360912
FARSA	12.5473550287146
TOR1A	12.706646157213
EI24	10.7776491233795
VSTM2L	12.1857085667293
MAF1	9.68825528142664
PDE10A	18.4523529929937
PGAM1	12.204449405759
NICN1	12.6259120883473
SCN2B	12.216099682303
SHC3	18.3850074838011
CDKN2AIPNL	12.1677709305159
MRFAP1	11.5312082729857
CCDC85B	12.3385112580622
UBXN6	11.2111890738957
BORCS6	10.7850589625554
PEG13	11.3105494367456
TMEM121	11.9611411118378
PCYOX1	10.5358558318248
SARAF	11.8640655261922
PDXP	11.1220629605413
NOP9	11.8982539683103
SERINC1	11.2780214189017
ABCF2	11.8255099318205
CTSB	11.1492166761946
NCDN	9.76838069040049
AP2M1	11.4721949331991
RRAGA	11.0567963798073
SSTR3	10.780816027516
DUSP26	10.6719177375166
NSG1	12.0646202816878
REEP5	11.1792506618218
GNAZ	11.089677652896
ZBTB22	11.4565710405496
THAP5	11.1093086779452
SRXN1	11.2943593888245
TOMM20	11.8452838876345
STOML2	11.5085548021617
HEY1	11.6932803524837
SPOCK2	10.5616075652208
BTBD6	11.3678650706927
C1orf115	10.8953113636946
TWF2	11.5452288439388
TMEM250	11.2435584959655
