GENE_SYMBOLS,refseq_ids
BLOC1S1,NM_001487
MDP1,NM_001199821
RPS13,NM_001017
RPS28,NM_001031
VEGFB,NM_001243733
RPL18,NM_000979
RPL36A,NM_001199972
IGFBP5,NM_000599
NDUFB10,NM_004548
FAU,NM_001997
BEX2,NM_001168399
FNDC4,NM_022823
SNHG15,NR_003697
TOMM5,NM_001001790
SET,NM_001122821
UBL5,NM_001048241
HAX1,NM_001018837
RNF181,NM_016494
RPL29,NM_000992
BTF3,NM_001037637
MEA1,NM_001318942
DNPH1,NM_006443
PRKAG2-AS1,NR_038926
UQCRB,NM_001199975
DCTN3,NM_001281425
ERH,NM_004450
ANAPC11,NM_001002244
ATP5F1D,NM_001001975
ROMO1,NM_080748
SELENOM,NM_080430
BOLA3,NM_001035505
PARK7,NM_001123377
COX7C,NM_001867
CYCS,NM_018947
RPL36AL,NM_001001
MRPL54,NM_172251
HLA-B,NM_005514
RPL35A,NM_000996
TXNDC17,NM_032731
RPL11,NM_000975
RPS15A,NM_001019
SMDT1,NM_033318
BAG1,NM_001172415
CHCHD1,NM_203298
RPL15,NM_001253379
TMEM256,NM_152766
TCEAL5,NM_001012979
IL1R1,NM_000877
RPS16,NM_001020
NDUFA1,NM_004541
C19orf53,NM_014047
RPL21,NM_000982
RPP25L,NM_148178
RPS15,NM_001018
NDUFA7,NM_005001
PRDX5,NM_001358511
NDUFB5,NM_001199957
RPL35,NM_007209
TRIAP1,NM_016399
NME2,NM_001018137
CORT,NM_001302
SNHG6,NR_002599
RPS2,NM_002952
DCTPP1,NM_024096
RPL19,NM_000981
SELENOW,NM_003009
RPS21,NM_001024
MAN1B1-DT,NR_027447
TIMM10B,NM_012192
RPS24,NM_001026
TCEAL6,NM_001006938
FABP6,NM_001040442
RPL41,NM_001035267
RPL18A,NM_000980
RSL24D1,NM_016304
SDHAF1,NM_001042631
CHCHD10,NM_001301339
PFDN6,NM_001185181
RPS7,NM_001011
UFC1,NM_016406
ATP6V1F,NM_001198909
RPL23,NM_000978
RPLP1,NM_001003
PLEKHF1,NM_024310
KDM7A-DT,NR_024451
RPS27,NM_001030
RPS10,NM_001014
C12orf57,NM_001301834
RPL34,NM_000995
BEX1,NM_018476
FMC1,NM_197964
COPS9,NM_001163424
SNHG8,NR_003584
RPL7A,NM_000972
VBP1,NM_001303543
OST4,NM_001134693
MANF,NM_006010
TOMM7,NM_019059
TMEM203,NM_053045
ARHGAP5-AS1,NM_032751
NPB,NM_148896
RPL10,NM_001256577
EEF1B2,NM_001037663
TMEM126A,NM_001244735
RPS19BP1,NM_194326
NDUFA2,NM_001185012
TMEM208,NM_001318217
RPL30,NM_000989
UQCC3,NM_001085372
SNURF,NM_001394334
SEPHS2,NM_012248
ETS1,NM_001143820
CD63,NM_001040034
RPL39,NM_001000
NME1,NM_000269
TMSB4X,NM_021109
OCEL1,NM_024578
ATP6V1G1,NM_004888
ALKBH7,NM_032306
C18orf54,NM_001288980
C4orf48,NM_001141936
EMC4,NM_001286420
MRPS34,NM_001300900
CHRNB1,NM_000747
RPL27,NM_000988
RPL17,NM_000985
XBP1,NM_001079539
TAF13,NM_005645
IDI1,NM_001317955
GLRX5,NM_016417
RPL26,NM_000987
NDUFAF4,NM_014165
EXOSC4,NM_019037
MCRIP2,NM_001331229
GPX4,NM_001039847
EIF1B,NM_005875
ISCU,NM_001301140
NDUFAF8,NM_001086521
POP5,NM_015918
TCEAL2,NM_080390
SRP14,NM_001309434
RPS3A,NM_001006
RPS12,NM_001016
RBMS2,NM_001414459
RPL8,NM_000973
MESP1,NM_018670
PMM1,NM_002676
C12orf10,NA
SAMD4A,NM_001161576
RPS27A,NM_001135592
H2AFZ,NA
BEX5,NM_001012978
HEIH,NR_045680
NDUFB9,NM_001278645
DRAP1,NM_006442
GMPR2,NM_001002000
Z95115.1,NA
LSM3,NM_014463
ZBBX,NM_001199201
FIS1,NM_016068
COA3,NM_001040431
CBLN4,NM_080617
GSTP1,NM_000852
HRAS,NM_001130442
RPL3,NM_000967
NPFFR1,NM_022146
KCTD13,NM_001410898
RPS26,NM_001029
MAP3K20-AS1,NR_033882
RPS14,NM_001025070
RPS9,NM_001013
SRSF9,NM_003769
NDUFAF3,NM_199069
CYC1,NM_001916
MRPL51,NM_016497
RPS19,NM_001022
RPS25,NM_001028
CCNI,NM_001348132
BANF1,NM_001143985
ANAPC15,NM_001278485
RND2,NM_005440
ATP5MC3,NM_001002256
GMNN,NM_001251989
CRH,NM_000756
COPZ1,NM_001271734
RNASEK,NM_001004333
SNHG29,NM_152350
RPL38,NM_000999
CENPX,NM_001271006
TIMM8A,NM_001145951
BEX3,NM_001282674
MAFF,NM_001161572
POLR2L,NM_021128
DEXI,NM_014015
MAGEH1,NM_014061
CMTM8,NM_001320308
HINT1,NM_005340
PRPH2,NM_000322
PET100,NM_001171155
CCDC178,NM_001105528
HIGD2A,NM_138820
POLE3,NM_001278255
NRIP2,NM_031474
RILP,NM_031430
UQCRFS1,NM_006003
LAMP5,NM_001199897
SF3B5,NM_031287
PSMG3,NM_001134340
KPTN,NM_001291296
RPL13,NM_000977
AXDND1,NM_144619
LSM4,NM_001252129
C1orf53,NM_001024594
COX8A,NM_004074
CDCA7L,NM_001127370
RPS4X,NM_001007
TRADD,NM_001323552
SOSTDC1,NM_015464
ANTKMT,NM_001271285
TRAPPC5,NM_001042461
NDUFA3,NM_004542
UBE2S,NM_014501
SNRPE,NM_001304464
MRPS7,NM_015971
RINL,NM_001195833
NDUFA11,NM_001193375
NEIL2,NM_001135746
RPL7,NM_000971
CCT7,NM_001009570
NABP1,NM_001031716
RPL37A,NM_000998
RPL24,NM_000986
AP2M1,NM_001025205
CCDC85B,NM_006848
TSR2,NM_001346789
ASH1L-AS1,NR_027023
NAP1L5,NM_153757
GTF3C6,NM_138408
SPRED2,NM_001128210
RPL32,NM_000994
RPL12,NM_000976
WBP2,NM_001330499
RPL23A,NM_000984
SAC3D1,NM_001367485
MSMO1,NM_001017369
CLEC4G,NM_001244856
ARL4D,NM_001661
Z82196.2,NA
CCDC184,NM_001013635
RPS5,NM_001009
FERMT3,NM_001382361
MRPL34,NM_001382342
ZNF428,NM_182498
DCXR,NM_001195218
HSPB3,NM_006308
RPS23,NM_001025
LRRC73,NM_001012974
BOLA1,NM_001321025
SCNN1G,NM_001039
SLC32A1,NM_080552
GADD45A,NM_001199741
CUTA,NM_001014433
PEX19,NM_001131039
LDHA,NM_001135239
NOP10,NM_018648
UBA52,NM_001033930
C9orf16,NA
FKBP4,NM_002014
TIMM17B,NM_001167947
HOMER1,NM_001277077
LSM10,NM_032881
FICD,NM_007076
SUMO2,NM_001005849
MRFAP1,NM_001272053
CYP4F26P,NA
MRPL49,NM_004927
LAMTOR1,NM_017907
FAM160A1,NA
CALCR,NM_001164737
BRCA1,NM_001407571
HAR1A,NR_003244
CRIM1-DT,NR_037631
STOML2,NM_001287031
MICOS13,NM_001308240
AMPD2,NM_001257361
HSPE1,NM_002157
ST8SIA6,NM_001004470
MSRB1,NM_001382264
SEZ6L2,NM_001114099
CAMK2N2,NM_033259
RPL27A,NM_000990
GABARAPL2,NM_007285
ALDOC,NM_005165
MRPS12,NM_021107
STPG4,NM_001163561
IGFBP6,NM_002178
PRR13,NM_001005354
DPM3,NM_018973
MAGEF1,NM_022149
CRYBG1,NM_001371242
MOAP1,NM_022151
RPL13A,NM_001270491
SLC66A1L,NM_001099777
OXLD1,NM_001039842
VDAC1,NM_001401008
SOD1,NM_000454
MRPL36,NM_032479
PAX8-AS1,NR_015377
CALR,NM_004343
SCO2,NM_001169109
ARHGAP18,NM_033515
GCHFR,NM_005258
SELENOK,NM_021237
SNRNP25,NM_024571
TDG,NM_001008411
CPT1B,NM_001145134
OAZ1,NM_001301020
TRAPPC2B,NM_001355204
FADD,NM_003824
LRRD1,NM_001045475
PPP1R14B,NM_138689
NECAB2,NM_001329748
PCBD1,NM_000281
TMED2,NM_001321445
VPS25,NM_032353
C16orf91,NA
TSR3,NM_001001410
STPG2-AS1,NR_102713
TIMM13,NM_012458
C20orf27,NA
TXN2,NM_012473
RFX2,NM_000635
RGS16,NM_002928
TRMT112,NM_001286082
ERP29,NM_001034025
LDLR,NM_000527
ZMIZ1-AS1,NR_015429
MYL12B,NM_001144944
ACOT11,NM_015547
ZNF837,NM_001129730
RPL14,NM_001034996
ITM2C,NM_001012514
SNHG32,NM_001040437
RPL10A,NM_007104
CXCL12,NM_000609
CALM3,NM_001329921
EIF4H,NM_022170
SLC13A3,NM_001011554
MIF,NM_002415
PGAM1,NM_001317079
POLR3K,NM_016310
WFIKKN1,NM_053284
GABARAPL1,NM_001363598
GSG1,NM_001080554
MTRNR2L8,NM_001190702
STUB1,NM_001293197
H3F3B,NA
GET3,NM_001371488
CALB1,NM_001366795
TRAPPC2L,NM_001318524
LGALS3BP,NM_005567
TMEM167A,NM_174909
RPL6,NM_000970
SSR4,NM_001204526
ZNF257,NM_001316996
SNX17,NM_001267059
HIST3H2A,NA
ADRA2A,NM_000681
PITPNC1,NM_012417
AHCY,NM_000687
PHLDA3,NM_012396
SCARNA9,NR_002569
HMGCS1,NM_001098272
SNCG,NM_001330120
ATP5F1B,NM_001686
EEF1G,NM_001404
ODC1,NM_001287188
RPS18,NM_022551
CALB2,NM_001740
REX1BD,NM_001100418
GABRR2,NM_002043
EIF3I,NM_001394168
TCIM,NM_020130
ZNF18,NM_001303281
FDX2,NM_001031734
GABARAP,NM_007278
MIR3659HG,NR_168386
DBNDD2,NM_001048221
SPDYE2,NM_001031618
SCAND1,NM_001385710
DNAJA1,NM_001314039
ZNF66,NM_001009883
DNAL4,NM_005740
ZNF593,NM_015871
TRIM67,NM_001004342
PTRHD1,NM_001013663
TBCC,NM_003192
TRAPPC1,NM_001166621
SYNC,NM_001161708
MOCS3,NM_014484
PSMD8,NM_002812
RPL22L1,NM_001099645
SH3BGRL3,NM_031286
ANKRD34A,NM_001039888
PARTICL,NR_038942
IMP4,NM_001320304
VIP,NM_003381
CUBN,NM_001081
KAT5,NM_001206833
TINF2,NM_001099274
SNAPC5,NM_001329613
LOXL3,NM_001289164
CDIPT,NM_001286585
MAP1LC3B,NM_022818
SURF2,NM_001278928
GRPEL2,NM_152407
CD59,NM_000611
SNX8,NM_013321
SLC25A25,NM_001006641
RPSA,NM_001304288
SLC2A12,NM_145176
DNAJC3-DT,NR_132117
ENTPD5,NM_001249
LTBP1,NM_000627
CPLX3,NM_001030005
VAMP2,NM_001330125
TCP1,NM_001008897
SQLE,NM_003129
AK7,NM_001350888
SVOPL,NM_001139456
CLCA4-AS1,NR_135837
OPRK1,NM_000912
H3F3A,NA
SCN2B,NM_004588
PSMB6,NM_001270481
CDC14A,NM_001319210
MARCH4,NA
RNF5,NM_006913
ANKRD18B,NM_001013728
TOMM22,NM_020243
PKM,NM_001206796
TMEM147,NM_001242597
HSBP1,NM_001537
BACH2,NM_001170794
KRT10,NM_000421
ANKRD65,NM_001145210
TAF7,NM_005642
PRR4,NM_001098538
SNU13,NM_001003796
PNMA5,NM_001103150
MROH7,NM_001039464
SYT4,NM_020783
PHB,NA
ZRANB2-AS2,NA
DOK7,NM_001164673
PRDX1,NM_001202431
UBL4A,NM_014235
HELLPAR,NA
TMEM255A,NM_001104544
YAP1,NM_001130145
CFL2,NM_001243645
HMGCR,NM_000859
OPN5,NM_001030051
PCSK6,NM_001291309
CCDC115,NM_001321118
UCP3,NM_003356
HSPB2,NM_001541
TCEAL9,NM_001006612
MRPL20-AS1,NR_015434
TUBGCP4,NM_001286414
TMEM251,NA
FAM174C,NM_017914
SSR2,NM_003145
PINK1,NM_032409
SLC25A6,NM_001636
POP4,NM_006627
BORCS6,NM_017622
DCAKD,NM_001128631
DOHH,NM_001145165
ADAMTSL4-AS1,NM_001025493
OR2AG2,NM_001004490
PLSCR5,NM_001085420
FDFT1,NM_001287742
IMP3,NM_018285
CLEC11A,NM_002975
EPCAM-DT,NR_110207
TRPC3,NM_001130698
TNS3,NM_001410877
CDHR2,NM_001171976
MAPKAPK3,NM_001243925
