NOC2L	-0.0109055708005718
HES4	0.859217545478236
ISG15	-0.899096387342525
C1orf159	-0.0526911160173252
B3GALT6	-0.487255910830608
PUSL1	-0.0974013742901993
CPTP	-0.245686395967345
DVL1	-0.118635849792126
AURKAIP1	-0.874077995727358
MRPL20-AS1	-0.473532736752422
MRPL20	-0.596642575244432
ANKRD65	-0.74054847490858
VWA1	-0.0921105404749462
ATAD3C	-1.95699723504997
ATAD3B	-0.755288049116447
TMEM240	-0.530574866390087
SSU72	-0.697175230857102
FNDC10	-0.903328568665309
GNB1	-0.288232040621239
GABRD	-0.0994139256971341
RER1	-0.22724619415471
PEX10	-0.0343718225681769
PLCH2	0.54901898102497
PANK4	0.295029006416191
PRXL2B	0.11159436743975
MEGF6	22.1305962363399
TPRG1L	-0.315461118856438
LRRC47	-0.605109677008552
C1orf174	-0.229000855018939
KCNAB2	-0.31940073944616
RPL22	-0.528702170901484
RNF207	-0.629696198127608
ICMT	-0.123022201868818
KLHL21	0.225356725488193
PHF13	0.0847673677024234
THAP3	-1.66603503484658
PARK7	-0.621647237289104
RERE-AS1	0.867027355527978
ENO1	-0.306885085956534
GPR157	-0.402236197348365
MIR34AHG	23.4505352776377
LNCTAM34A	-1.43310092436912
H6PD	-0.470416558488531
TMEM201	-1.6485439455048
PIK3CD	1.56632433903424
CLSTN1	-0.271363892605522
NMNAT1	-0.778702650635313
UBE4B	0.179669574829133
CORT	0.0884559128745799
TARDBP	0.280558410564848
SRM	0.423115193937133
FBXO2	-0.389095298382364
FBXO44	-0.531571442360082
MAD2L2	-0.410399371941462
CLCN6	0.448902418914296
KIAA2013	0.519019400687199
PLOD1	1.26909704889516
MFN2	-0.307444535185661
VPS13D	-0.54464922309048
PDPN	22.9489335303985
KAZN	-0.467061580634024
KAZN-AS1	-1.22231641474442
EFHD2	0.177960775444071
CELA2B	-0.793770253832753
AGMAT	-0.886814893587326
SLC25A34	-1.03076888404809
FAM131C	-2.49225602316733
FBXO42	-0.758820443687092
SPATA21	-0.413531718988389
NBPF1	-23.1544598502417
CROCC	0.392716191555758
BX284668.5	-3.02987307616812
PADI2	-0.203246008674828
ARHGEF10L	-0.492419789745239
UBR4	-0.33879635153978
EMC1-AS1	0.0759727021830124
EMC1	0.233898426120684
MRTO4	0.439709641909652
MICOS10	-0.0988210148975911
NBL1	-0.491229181781181
TMCO4	0.463951664201544
UBXN10	-0.151077777817203
CAMK2N1	-0.267244782225679
MUL1	-0.0264655042289327
FAM43B	-0.634655323538231
