pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,3.33241145977671e-17,7.53124989909536e-15,1.06720998682811,0.744957743314886,1.87537680337771,85,RPS27L|RPS8|RPL10A|RPL6|RPS23|RPL13|RSL24D1|RPS28|RPLP0|RPL17|RPL21|RPS27A|RPL26L1|RPL15|RPL5|RPL11|RPS17|RPL22L1|RPL9|RPS27|RPL7A|RPS15A|RPL18|RPL41|RPS29|RPL10|RPL24|RPS13|RPS3|RPS2|RPSA|RPL35A|RPL18A|RPL29|RPL39|RPL14|RPS19|RPLP1|FAU|RPS4X|RPL30|UBA52|RPL28|RPS25|RPS3A|RPS21|RPL34|RPS7|RPS26|RPL13A|RPL36AL|RPL32|RPS15|RPL8|RPL22|RPL3|RPL23|RPL26|RPL37A|RPL27|RPS5|RPL35|RPS18|RPL19|RPS16|RPS24|RPL36|RPS12|RPS9|RPS10|RPL27A|RPL7|RPL37|RPL4|RPL12|RPL36A
HALLMARK_MYC_TARGETS_V1,1.02133093522698e-14,1.15410395680648e-12,0.986546283587582,0.604443220748716,1.57133508928271,194,PA2G4|NPM1|EIF2S2|LSM7|DDX18|EIF3D|YWHAQ|SNRPB2|TXNL4A|SET|NOP56|HNRNPA1|SRM|PSMA1|CCT4|SERBP1|IMPDH2|SSBP1|EIF3J|RPL6|XPO1|SNRPD3|IARS1|MCM4|PSMD8|PSMD7|MRPS18B|SF3A1|EXOSC7|PSMA7|SNRPD1|GNL3|NOLC1|TOMM70|RPLP0|RACK1|ACP1|EIF4H|HSP90AB1|XRCC6|CCT3|EIF4G2|SNRPG|KPNB1|ODC1|NCBP2|LSM2|USP1|POLE3|PHB1|RPL18|EIF1AX|CCT7|MCM6|PSMB3|RPS3|CCT2|RPS2|RPL14|VBP1|VDAC1|CLNS1A|CNBP|DDX21|CTPS1|RSL1D1|CCT5|PWP1|RPL34|SF3B3|HNRNPR|PTGES3|POLD2|HSPE1|RAN|ERH|RPL22|DEK|GLO1|APEX1|CANX|RPS5|EIF2S1|EEF1B2|NHP2|LDHA|RANBP1|PGK1|RPS10|ILF2|MRPL9|SNRPA1|EIF4A1|SSB|PSMA2|HDGF|KARS1|AIMP2|ETF1|DUT|SLC25A3|HNRNPC|NME1|RUVBL2|UBA2|UBE2E1|PSMB2|SYNCRIP|NDUFAB1|TCP1|H2AZ1|YWHAE|HSPD1|PSMA4|GOT2|HDDC2|PRDX4|PCNA|HNRNPA3|RRM1|RRP9
KEGG_OXIDATIVE_PHOSPHORYLATION,3.19615081439615e-12,2.4077669468451e-10,0.898671232061694,0.659123361402485,1.67488173883284,104,NDUFA7|NDUFC2|ATP5PF|ATP6V1G1|ATP5PD|UQCR10|ATP6V1E1|NDUFV1|ATP6V1F|COX11|NDUFB7|COX7C|NDUFA9|ATP6V0E2|PPA2|NDUFA6|ATP6V1A|NDUFS5|ATP5F1E|NDUFA5|NDUFB5|ATP6V1C1|NDUFC1|NDUFA1|ATP5F1A|NDUFB2|ATP5MF|ATP5PB|NDUFV3|ATP5MC2|ATP6AP1|COX6B1|ATP5MC1|NDUFA4|COX7A2|UQCRFS1|ATP6V0A1|UQCRB|NDUFS1|NDUFB6|ATP5MG|COX4I1|ATP6V1E2|NDUFB1|COX15|NDUFB10|COX7B|ATP5F1B|COX6C|ATP5ME|NDUFB9|NDUFA3|NDUFA11|NDUFA8|UQCR11|COX7A2L|ATP5MC3|ATP6V1D|NDUFS3|ATP6V1C2|NDUFB3|COX6A1|NDUFS6|UQCRH|UQCRQ|ATP6V0D1|PPA1|SDHC|COX5B|COX17|ATP5PO|NDUFB4|NDUFB8|ATP6V1G2|ATP5F1D|COX8A|NDUFAB1|UQCRC2|ATP6V0C
HALLMARK_OXIDATIVE_PHOSPHORYLATION,2.89450164895589e-10,1.63539343166008e-08,0.814035837847908,0.563267486771081,1.46536868318496,199,NDUFA7|NDUFC2|ATP5PF|ATP6V1G1|ATP5PD|UQCR10|MGST3|ATP6V1E1|MRPS12|NDUFV1|ATP6V1F|COX11|OXA1L|TOMM70|PHYH|NDUFB7|COX7C|MRPS22|NDUFA9|CYB5R3|NDUFA6|HSPA9|BAX|ATP5F1E|NDUFA5|NDUFB5|MRPL35|ATP6V1C1|NDUFC1|GPX4|POLR2F|SLC25A5|NDUFA1|IDH2|ATP5F1A|VDAC1|NDUFB2|GRPEL1|ATP5MF|ATP5PB|TIMM10|ATP5MC2|ABCB7|ATP6AP1|COX6B1|ATP5MC1|NDUFA4|COX7A2|UQCRFS1|ECHS1|ISCA1|UQCRB|MDH2|MRPL15|NDUFS1|NDUFB6|TIMM13|MTX2|ATP5MG|COX4I1|MFN2|ISCU|TIMM8B|PDHB|SLC25A4|NDUFB1|COX15|COX7B|ATP5F1B|COX6C|SLC25A6|ATP5ME|ALDH6A1|NDUFA3|NDUFA8|UQCR11|COX7A2L|ATP5MC3|CYCS|LDHA|ATP6V1D|NDUFS3|NDUFB3|VDAC2|COX6A1|NDUFS6|UQCRH|PMPCA|UQCRQ|IDH3B|PDHA1|AFG3L2|SDHC|SLC25A3|COX5B|HSD17B10|COX17|ATP5PO|NDUFB4|ETFB|NDUFB8|TIMM9|ATP5F1D|COX8A|ECH1|NDUFAB1|UQCRC2|ATP6V0C|MRPS11|PDP1|GOT2|SURF1|HCCS|MRPL11|TIMM17A|NDUFV2|NDUFA2|SLC25A11
KEGG_HUNTINGTONS_DISEASE,3.83963226012909e-10,1.73551378157835e-08,0.814035837847908,0.585675927419804,1.51156057947691,156,PLCB1|NDUFA7|NDUFC2|ATP5PF|AP2B1|POLR2E|ATP5PD|UQCR10|POLR2D|NDUFV1|PPARG|NDUFB7|COX7C|NDUFA9|NDUFA6|NDUFS5|BAX|ATP5F1E|NDUFA5|NDUFB5|NDUFC1|POLR2F|SLC25A5|NDUFA1|CLTA|ATP5F1A|SOD1|VDAC1|NDUFB2|DNAL4|ATP5PB|NDUFV3|POLR2G|ATP5MC2|GRM5|COX6B1|ATP5MC1|NDUFA4|COX7A2|UQCRFS1|UQCRB|NDUFS1|NDUFB6|COX4I1|POLR2A|CASP9|POLR2K|SLC25A4|NDUFB1|BBC3|NDUFB10|COX7B|ATP5F1B|COX6C|SLC25A6|ITPR1|NDUFB9|NDUFA3|TFAM|NDUFA8|CREB3|UQCR11|COX7A2L|DCTN2|ATP5MC3|DCTN1|CYCS|NDUFS3|NDUFB3|POLR2C|VDAC2|COX6A1|NDUFS6|UQCRH|CLTC|UQCRQ|POLR2I|HIP1|SDHC|DNAI1|COX5B|POLR2L|AP2M1|AP2S1|ATP5PO|NDUFB4|NDUFB8|ATP5F1D|IFT57|COX8A|NDUFAB1|UQCRC2
KEGG_PARKINSONS_DISEASE,1.55105887405663e-09,5.84232175894665e-08,0.788186810800237,0.625099397683744,1.58789330389958,103,NDUFA7|UBE2G2|NDUFC2|ATP5PF|ATP5PD|UQCR10|NDUFV1|NDUFB7|COX7C|NDUFA9|NDUFA6|NDUFS5|UBE2L6|ATP5F1E|NDUFA5|NDUFB5|NDUFC1|SLC25A5|NDUFA1|ATP5F1A|VDAC1|NDUFB2|ATP5PB|NDUFV3|ATP5MC2|COX6B1|ATP5MC1|NDUFA4|COX7A2|UQCRFS1|UQCRB|NDUFS1|NDUFB6|COX4I1|CASP9|SLC25A4|NDUFB1|NDUFB10|COX7B|ATP5F1B|COX6C|SLC25A6|NDUFB9|NDUFA3|UBB|NDUFA8|UQCR11|COX7A2L|ATP5MC3|CYCS|NDUFS3|SEPTIN5|NDUFB3|VDAC2|COX6A1|NDUFS6|UQCRH|UQCRQ|SDHC|UBE2J2|COX5B|PINK1|ATP5PO|UCHL1|NDUFB4|NDUFB8|ATP5F1D|COX8A|NDUFAB1|UQCRC2
KEGG_SPLICEOSOME,2.81709896569227e-07,9.09520523209219e-06,0.674962860011025,0.573372531071803,1.4689083565162,125,CRNKL1|MAGOH|SYF2|XAB2|SNRNP27|SNRPE|CCDC12|LSM7|PRPF4|PRPF38A|DHX8|SNRPB2|TXNL4A|PRPF19|SNU13|HNRNPA1|RBMX|BCAS2|ZMAT2|SNRPD3|SF3A1|SNRPD1|SLU7|WBP11|LSM3|SNRPC|PHF5A|SNRPG|SNRPF|SNRPB|NCBP2|LSM2|CWC15|SF3B1|SF3B5|PPIH|EIF4A3|LSM5|PUF60|HNRNPM|RBM8A|PPIE|SRSF9|SF3B3|PLRG1|PRPF6|ALYREF|CDC5L|HSPA8|DDX39B|SNRPA1|HNRNPC|DDX5|HNRNPK|LSM4|DDX42|EFTUD2|CHERP|HSPA2|SF3B2|THOC2|HNRNPA3|SRSF3|SRSF8|SF3A3|NCBP1|SF3B6|SART1|LSM6|THOC1|SRSF5|MAGOHB
KEGG_ALZHEIMERS_DISEASE,5.15117151778294e-07,1.45520595377368e-05,0.659444398037935,0.553078710291342,1.42274786231799,142,PLCB1|NDUFA7|NDUFC2|ATP5PF|ATP5PD|UQCR10|NDUFV1|CALM3|NDUFB7|COX7C|BACE1|NDUFA9|NDUFA6|NDUFS5|MAPT|ATP5F1E|NDUFA5|CALM1|NDUFB5|NDUFC1|NDUFA1|ATP5F1A|NDUFB2|ATP5PB|NDUFV3|ATP5MC2|COX6B1|ATP5MC1|NDUFA4|COX7A2|UQCRFS1|ERN1|UQCRB|NDUFS1|NDUFB6|MME|COX4I1|CASP9|PSEN2|NDUFB1|NDUFB10|COX7B|ATP5F1B|COX6C|ITPR1|NDUFB9|NDUFA3|NDUFA8|UQCR11|COX7A2L|ATP5MC3|CYCS|PPP3CA|NDUFS3|NDUFB3|COX6A1|NDUFS6|UQCRH|UQCRQ|SDHC|COX5B|GAPDH|HSD17B10|CHP1|ATP5PO|ATP2A2|NDUFB4|NDUFB8|ATP5F1D|COX8A|NDUFAB1|FADD|UQCRC2|NOS1|MAPK3|CALM2|ATP2A1|LRP1|NDUFV2|NDUFA2|COX7A1|IDE|ITPR2
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,5.63396314684674e-06,0.000141475074576374,0.610526878385931,0.665767342269765,1.61431669450496,45,LGMN|HSPA5|B2M|PDIA3|PSME3|CALR|HSP90AA1|TAP1|HSP90AB1|HLA-A|PSME2|HLA-F|CTSB|PSME1|HLA-B|HSPA8|CANX|CTSL|RFX5|HSPA4
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,5.69677994476755e-05,0.00128747226751747,0.557332238758646,0.541711800817856,1.37918332514066,108,NPM1|HSP90B1|SPCS1|HSPA5|POP4|NOP56|XBP1|CALR|BANF1|IARS1|HYOU1|NOLC1|SERP1|PDIA6|HSPA9|EIF4G1|EXOSC5|TUBB2A|EIF4A3|GEMIN4|RPS14|DKC1|ERN1|EXOSC9|DNAJA4|FKBP14|IMP3|EIF4A2|ATF4|CNOT2|SLC1A4|YIF1A|SRPRB|MTHFD2|DCTN1|EIF2S1|NHP2|SEC31A|EIF4A1|EIF4EBP1|ATP6V0D1|EXOC2|TSPYL2|CKS1B|LSM4|IFIT1|GOSR2|SDAD1|SRPRA|WIPI1|EXOSC1|DNAJB9|RRP9|EEF2|SSR1|PREB|SLC7A5|XPOT|KHSRP
