pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_OXIDATIVE_PHOSPHORYLATION,8.97673264330331e-09,1.61210987014628e-06,0.747739663149885,0.651424077333075,1.63669749077561,79,ATP5MG|UQCR10|COX7B|NDUFA1|ATP5MC1|NDUFA5|NDUFB1|NDUFA7|NDUFB3|ATP5ME|COX6C|NDUFS6|COX6B1|ATP5PB|ATP6V1G2|ATP5F1E|ATP6V1E1|NDUFB2|NDUFC1|ATP5MC3|ATP6V1D|ATP6V1G1|UQCRH|ATP5F1D|COX7A2|ATP5MF|NDUFA2|UQCRB|UQCRQ|NDUFA3|ATP6V1F|NDUFAB1|UQCR11|COX17|NDUFC2|COX7C|NDUFS3|NDUFS7|NDUFB5|COX8A|ATP5PD|ATP4A|COX6A1|NDUFS5|COX7A1|ATP5F1B
KEGG_HUNTINGTONS_DISEASE,1.75229333711552e-08,1.61210987014628e-06,0.73376198835648,0.607622018773613,1.54884990839633,108,POLR2K|UQCR10|BDNF|COX7B|NDUFA1|ATP5MC1|POLR2C|NDUFA5|NDUFB1|NDUFA7|NDUFB3|COX6C|NDUFS6|COX6B1|ATP5PB|CREB5|ATP5F1E|NDUFB2|NDUFC1|ATP5MC3|SLC25A6|UQCRH|POLR2G|DNAL4|ATP5F1D|COX7A2|CYCS|CLTC|AP2S1|NDUFA2|UQCRB|UQCRQ|NDUFA3|PPARGC1A|POLR2L|NDUFAB1|TAF4|VDAC2|UQCR11|NDUFC2|COX7C|POLR2I|VDAC1|CLTA|NDUFS3|REST|NDUFS7|NDUFB5|COX8A|ATP5PD|COX6A1|NDUFS5|COX7A1|ATP5F1B
KEGG_PARKINSONS_DISEASE,4.470041558264e-07,2.74162548906859e-05,0.674962860011025,0.635681935751555,1.59209848184939,74,UQCR10|COX7B|NDUFA1|ATP5MC1|NDUFA5|NDUFB1|NDUFA7|NDUFB3|COX6C|NDUFS6|COX6B1|ATP5PB|ATP5F1E|NDUFB2|NDUFC1|ATP5MC3|SLC25A6|UQCRH|ATP5F1D|COX7A2|CYCS|NDUFA2|UQCRB|UQCRQ|NDUFA3|NDUFAB1|VDAC2|UQCR11|NDUFC2|COX7C|VDAC1|NDUFS3|NDUFS7|NDUFB5|COX8A|ATP5PD|COX6A1|NDUFS5|COX7A1|ATP5F1B
HALLMARK_OXIDATIVE_PHOSPHORYLATION,6.4282952944041e-07,2.95701583542589e-05,0.659444398037935,0.581266490306708,1.48885080670333,121,ATP5MG|TOMM70|UQCR10|COX7B|NDUFA1|ATP5MC1|NDUFA5|NDUFB1|NDUFA7|NDUFB3|ATP5ME|TIMM10|MDH1|COX6C|NDUFS6|COX6B1|ATP5PB|ATP5F1E|ATP6V1E1|NDUFB2|NDUFC1|ATP5MC3|CYB5R3|SLC25A6|ATP6V1D|ECI1|ATP6V1G1|UQCRH|LDHA|ATP5F1D|COX7A2|TIMM8B|CYCS|ATP5MF|HSD17B10|NDUFA2|UQCRB|UQCRQ|NDUFA3|ATP6V1F|NDUFAB1|VDAC2|UQCR11|COX17|NDUFC2|COX7C|VDAC1|MDH2|NDUFS3|NDUFS7|PDHB|NDUFB5|COX8A|ATP5PD|COX6A1|ATP5F1B|ALAS1|NQO2|COX5B
KEGG_ALZHEIMERS_DISEASE,1.0182093830105e-06,3.74701052947866e-05,0.643551836150722,0.596306478332224,1.51035577355204,93,UQCR10|COX7B|NDUFA1|ATP5MC1|NDUFA5|NDUFB1|NDUFA7|NDUFB3|CALM2|COX6C|NDUFS6|COX6B1|ATP5PB|ATP5F1E|CHP1|NDUFB2|NOS1|NDUFC1|PSENEN|ATP5MC3|CALM3|UQCRH|ATP5F1D|COX7A2|MAPK1|CYCS|HSD17B10|NDUFA2|UQCRB|UQCRQ|NDUFA3|NDUFAB1|UQCR11|NDUFC2|COX7C|NDUFS3|NDUFS7|NDUFB5|COX8A|ATP5PD|COX6A1|NDUFS5|NCSTN|COX7A1|ATP5F1B|PPP3CC|COX5B|CALM1
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.0002346841032123,0.00719697916517719,0.518848077743792,0.697735535090701,1.61906419148785,24,ACTG1|YWHAZ|YWHAQ|TUBB2A|TUBA1A|TUBB3|ARPC3|TUBB6|TUBB|TUBB4B|ARPC4|ARPC5|ACTB|TUBA4A
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,0.000284809368655593,0.0074864176903756,0.49849310876659,0.590893174301397,1.45480764721178,55,YWHAZ|IRS2|YWHAQ|BDNF|ARHGDIA|YWHAE|CALM2|NRAS|SHC4|RAC1|YWHAG|BEX3|CALM3|MAPK1|YWHAB|MAP2K5|IKBKB|MAP3K3|JUN|PIK3CD|NFKB1|CALM1
HALLMARK_SPERMATOGENESIS,0.0018998100189981,0.0436956304369563,0.335068558717014,0.606820464218995,1.45607386161584,37,TSN|IFT88|ADCYAP1|GSG1|NOS1|SCG5|ART3|RPL39L
HALLMARK_DNA_REPAIR,0.0043995600439956,0.0899465608994656,0.218259775284787,0.524317728829938,1.3145687793163,76,POLR2K|ALYREF|MPC2|DAD1|CETN2|POLR2C|POLD4|RAD52|APRT|SNAPC5|NUDT21|RBX1|POLR1H|GTF2A2|FEN1|BOLA2|VPS37D|POLR2G|ERCC8|POLA1
HALLMARK_GLYCOLYSIS,0.0048995100489951,0.0901509849015098,0.206652311234449,0.520398906589118,1.30649041928888,78,ARPP19|STMN1|IRS2|B3GAT3|TXN|GOT1|MDH1|CHPF2|GLCE|PMM2|PRPS1|LDHA|PPP2CB|CHPF|SDC3|TPI1|SLC25A10|DDIT4|TGFA|MDH2|CHST1|PPIA|GFUS|CASP6|AK4|B3GALT6|PGAM1|PLOD1|POLR3K
