pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,9.0867340695962e-28,1.89912742054561e-25,1.36517960216169,0.863110127122032,2.0113086024599,83,RPLP2|RPL9|RPS28|RPS13|RPL18|RPL36A|FAU|RPL29|RPL36AL|RPL35A|RPL11|RPS15A|RPL15|RPS16|RPL21|RPS15|RPL35|RPS21|RPS2|RPL19|RPS8|RPS24|RPL41|RPL18A|RSL24D1|RPS7|RPL23|RPS29|RPLP1|RPS10|RPS27|RPL34|RPL7A|RPL10|RPL30|RPL39|RPL22|RPL17|RPL27|RPL26|RPS3A|RPS12|RPL8|RPS27A|RPL3|RPS26|RPS9|RPS19|RPS25|RPL38|RPL28|RPL13|RPS4X|RPL7|RPL37A|RPL24|RPL32|RPL12|RPL23A|RPS5|RPS23|UBA52|RPL37|RPS27L|RPL36|RPL27A|RPL13A|RPL14|RPL10A|RPS3|RPL6|RPS18|RPL5|RPL22L1|RPSA|RPS6
KEGG_OXIDATIVE_PHOSPHORYLATION,5.8226075090782e-22,6.08462484698671e-20,1.21254456769062,0.827859552645355,1.92738377404792,81,COX7A1|ATP5MF|UQCRQ|NDUFC1|COX7A2|UQCR10|NDUFB2|NDUFS6|COX6C|COX6B1|ATP5F1E|ATP5PF|COX5B|ATP5MC1|COX4I1|ATP5PO|NDUFA4|NDUFA6|NDUFB7|UQCR11|COX7B|NDUFA5|NDUFS5|NDUFB4|COX17|ATP5ME|UQCRH|NDUFB3|COX6A1|NDUFB10|UQCRB|ATP5F1D|COX7C|NDUFA1|NDUFA7|NDUFB5|ATP6V1F|NDUFA2|ATP6V1G1|NDUFB8|ATP5PD|NDUFB1|NDUFB9|CYC1|ATP5MC3|UQCRFS1|COX8A|NDUFA3|NDUFA11|COX5A|NDUFA8|NDUFAB1|NDUFS8|ATP5F1A|ATP5F1B|ATP5PB
KEGG_ALZHEIMERS_DISEASE,1.73124894034739e-21,9.9191477182495e-20,1.19534448258848,0.793486053199917,1.86427710057189,99,COX7A1|UQCRQ|NDUFC1|COX7A2|UQCR10|NDUFB2|NDUFS6|COX6C|COX6B1|ATP5F1E|ATP5PF|COX5B|ATP5MC1|COX4I1|ATP5PO|NDUFA4|NDUFA6|NDUFB7|UQCR11|COX7B|NDUFA5|NDUFS5|NDUFB4|UQCRH|NDUFB3|COX6A1|NDUFB10|UQCRB|ATP5F1D|COX7C|CYCS|NDUFA1|NDUFA7|NDUFB5|NDUFA2|NDUFB8|ATP5PD|NDUFB1|NDUFB9|CYC1|ATP5MC3|UQCRFS1|COX8A|NDUFA3|CASP9|NOS1|COX5A|NDUFA8|NDUFAB1|FADD|NDUFS8|PLCB2|CALM3|ATP5F1A|ATP5F1B|ATP5PB
KEGG_HUNTINGTONS_DISEASE,1.89840147717694e-21,9.9191477182495e-20,1.19534448258848,0.770257271478242,1.81866229212567,113,COX7A1|UQCRQ|NDUFC1|COX7A2|UQCR10|NDUFB2|NDUFS6|COX6C|COX6B1|ATP5F1E|POLR2K|ATP5PF|COX5B|ATP5MC1|POLR2I|COX4I1|ATP5PO|NDUFA4|NDUFA6|NDUFB7|UQCR11|SLC25A5|COX7B|BAX|NDUFA5|NDUFS5|NDUFB4|UQCRH|NDUFB3|COX6A1|NDUFB10|UQCRB|ATP5F1D|COX7C|CYCS|NDUFA1|NDUFA7|NDUFB5|NDUFA2|NDUFB8|ATP5PD|NDUFB1|NDUFB9|CYC1|ATP5MC3|POLR2L|UQCRFS1|COX8A|NDUFA3|AP2M1|VDAC2|CASP9|COX5A|NDUFA8|NDUFAB1|VDAC1|SOD1|NDUFS8|PLCB2|AP2S1|ATP5F1A|ATP5F1B|ATP5PB|DNAL4|DCTN2
KEGG_PARKINSONS_DISEASE,4.77542804267092e-21,1.99612892183645e-19,1.18665095279281,0.822492585027339,1.91230320500652,79,COX7A1|UQCRQ|NDUFC1|COX7A2|UQCR10|NDUFB2|NDUFS6|COX6C|COX6B1|ATP5F1E|ATP5PF|COX5B|ATP5MC1|COX4I1|ATP5PO|NDUFA4|NDUFA6|NDUFB7|UQCR11|SLC25A5|COX7B|NDUFA5|NDUFS5|NDUFB4|UQCRH|NDUFB3|COX6A1|NDUFB10|UQCRB|ATP5F1D|COX7C|CYCS|PARK7|NDUFA1|NDUFA7|NDUFB5|NDUFA2|NDUFB8|ATP5PD|NDUFB1|NDUFB9|CYC1|ATP5MC3|UQCRFS1|COX8A|NDUFA3|VDAC2|CASP9|COX5A|NDUFA8|NDUFAB1|VDAC1|NDUFS8|ATP5F1A|ATP5F1B|ATP5PB|UBA1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,6.69289544829893e-18,2.33135858115746e-16,1.0959292864312,0.733405798099509,1.73849895344134,128,ATP5MF|UQCRQ|NDUFC1|COX7A2|UQCR10|NDUFB2|NDUFS6|COX6C|COX6B1|ATP5F1E|TIMM8B|ATP5PF|COX5B|ATP5MC1|COX4I1|ATP5PO|NDUFA4|NDUFA6|NDUFB7|UQCR11|SLC25A5|COX7B|BAX|NDUFA5|NDUFB4|COX17|ATP5ME|UQCRH|NDUFB3|COX6A1|TIMM10|UQCRB|ATP5F1D|COX7C|CYCS|NDUFA1|NDUFA7|NDUFB5|ATP6V1F|NDUFA2|ATP6V1G1|NDUFB8|GPX4|ISCU|ATP5PD|NDUFB1|CYC1|ATP5MC3|UQCRFS1|IDH1|COX8A|NDUFA3|VDAC2|MRPL34|LDHA|COX5A|NDUFA8|MRPS12|NDUFAB1|VDAC1|NDUFS8|TIMM13|ATP5F1A|ATP5F1B|ATP5PB
HALLMARK_MYC_TARGETS_V1,2.02813642055176e-10,6.05543588421882e-09,0.826657301178302,0.652939033905568,1.548222852552,129,SNRPG|LSM7|RANBP1|HDDC2|RPL18|SET|ERH|RPS2|MRPS18B|RPS10|RPL34|VBP1|EEF1B2|RPL22|NME1|SRSF3|H2AZ1|SNRPB2|CCT4|CYC1|PSMA2|POLE3|GLO1|CCT7|RPS5|PA2G4|LDHA|MRPL9|COX5A|POLD2|HSPE1|NDUFAB1|LSM2|VDAC1|RPL14|EIF4H|RPS3|EIF3D|HNRNPA1|RPL6|ODC1|RACK1|NPM1|PSMD8|PSMD7|PSMA7|TCP1|RPS6|SLC25A3|PHB1|SNRPD1|ACP1|CBX3|PHB2|SSB|SMARCC1|RPLP0|RAN|NHP2|SNRPD2|APEX1|NOLC1|PGK1|SF3A1
KEGG_CARDIAC_MUSCLE_CONTRACTION,3.37385398228661e-09,8.81419352872376e-08,0.774939030136436,0.783825325917819,1.75893980225528,41,COX7A1|UQCRQ|COX7A2|UQCR10|COX6C|COX6B1|COX5B|COX4I1|UQCR11|COX7B|UQCRH|COX6A1|UQCRB|COX7C|CYC1|UQCRFS1|COX8A|COX5A|CACNA2D3
HALLMARK_ADIPOGENESIS,0.000100961609401092,0.00234455292942536,0.538434096309916,0.581241664468815,1.36843760130982,105,UQCRQ|DDT|UQCR10|ATP5PO|NDUFB7|UQCR11|COX7B|NDUFA5|COX6A1|VEGFB|CHCHD10|GPX4|CYC1|IDH1|COX8A|NABP1|GADD45A|SLC19A1|NDUFAB1|SOD1|LAMA4|SNCG|NKIRAS1|PFKFB3|COL4A1|ELOVL6|DHRS7|ATP1B3|ESRRA|GRPEL1|NDUFS3|CPT2|DNAJB9|APLP2|PDCD4|TKT|ECH1|ANGPTL4|MDH2|ACLY|CMBL|SLC27A1|ETFB|IDH3A|DHCR7|ALDOA|REEP5|IDH3G
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.000162110026722544,0.00338809955850116,0.518848077743792,0.715528127010422,1.56960961524555,29,ATOX1|LAMTOR5|NDUFA6|NDUFB4|GLRX2|GPX4|TXN|SOD1|FTL|PRDX1|GLRX
