pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,3.26777479638381e-20,2.87564182081776e-18,1.16017957183021,-0.780379727464106,-2.70042822027483,67,RPS12|RPL26|RPL36A|RPS15A|RPL36AL|RPL34|RPS27A|RPL35|RPL9|RPL30|RPL21|RPS24|RPL12|RPL41|RPL35A|RPS21|RPS27|RPL11|RPL37A|RPS7|RPL38|RPL7|RPL27A|FAU|RPS18|RPS26|RPL19|RPS3A|RPS10|RPL24|RPL23|RPL10|RPL17|RPS13|RPL39|RPS9|RPL10A|RPLP1|RPLP2|RPL29|RPL3|RPL7A|RPL23A|RPL27|RPL6|RPL32|RPL22L1|RPS23|RPL15|RSL24D1|RPS28|RPS19|RPS4X|RPS25|RPL18A|RPL18|RPL13|RPS16|RPL13A|RPS2|RPS15
HALLMARK_OXIDATIVE_PHOSPHORYLATION,1.50049202461169e-13,6.60216490829145e-12,0.943632225232838,-0.695275855293219,-2.41384217596043,68,UQCRQ|NDUFB2|NDUFS6|TIMM8B|COX7A2|ATP5ME|COX6C|NDUFB3|ATP5MC1|NDUFB7|ATP5PF|BAX|COX7B|UQCR11|NDUFA1|TIMM10|NDUFA4|ATP5MF|ATP5F1E|NDUFA7|COX4I1|COX5B|COX17|NDUFA2|UQCR10|NDUFC1|NDUFA6|COX7C|COX6A1|COX6B1|SLC25A5|UQCRB|UQCRFS1|NDUFA3|NDUFB5|CYCS|CYC1|ATP5MC3|ISCU|ATP6V1F|MRPL34|TIMM13|COX8A|UQCRH|LDHA|MRPS12|SLC25A6|ATP6V1G1|ATP5F1B|ATP6V1E1|VDAC1|NDUFC2|GPX4
KEGG_OXIDATIVE_PHOSPHORYLATION,1.69461750383257e-12,4.82447114749662e-11,0.910119734774459,-0.728116872642892,-2.43262634668965,54,COX7A1|UQCRQ|NDUFB2|NDUFS6|COX7A2|ATP5ME|COX6C|NDUFB3|NDUFB9|ATP5MC1|NDUFB7|ATP5PF|COX7B|UQCR11|NDUFS5|NDUFA1|NDUFA4|ATP5MF|ATP5F1E|NDUFA7|COX4I1|COX5B|COX17|NDUFA2|UQCR10|NDUFC1|NDUFA6|COX7C|COX6A1|COX6B1|UQCRB|UQCRFS1|NDUFA3|NDUFB10|NDUFB5|CYC1|ATP5MC3|ATP6V1F|COX8A|UQCRH|ATP6V1G1|ATP5F1B|ATP6V1E1
KEGG_HUNTINGTONS_DISEASE,2.49728750585126e-12,4.82447114749662e-11,0.898671232061694,-0.71202837911305,-2.39515790013997,56,COX7A1|UQCRQ|NDUFB2|NDUFS6|COX7A2|COX6C|NDUFB3|NDUFB9|ATP5MC1|NDUFB7|ATP5PF|BAX|COX7B|UQCR11|NDUFS5|NDUFA1|NDUFA4|ATP5F1E|NDUFA7|COX4I1|POLR2L|COX5B|NDUFA2|UQCR10|NDUFC1|NDUFA6|COX7C|COX6A1|COX6B1|SLC25A5|UQCRB|UQCRFS1|NDUFA3|POLR2K|NDUFB10|NDUFB5|CYCS|CYC1|ATP5MC3|DNAL4|POLR2I|COX8A|UQCRH|SLC25A6|ATP5F1B
KEGG_PARKINSONS_DISEASE,2.74117678835035e-12,4.82447114749662e-11,0.898671232061694,-0.738103860866231,-2.43384611093521,50,COX7A1|UQCRQ|NDUFB2|NDUFS6|COX7A2|COX6C|NDUFB3|NDUFB9|ATP5MC1|NDUFB7|ATP5PF|PARK7|COX7B|UQCR11|NDUFS5|NDUFA1|NDUFA4|ATP5F1E|NDUFA7|COX4I1|COX5B|NDUFA2|UQCR10|NDUFC1|NDUFA6|COX7C|COX6A1|COX6B1|SLC25A5|UQCRB|UQCRFS1|NDUFA3|NDUFB10|NDUFB5|CYCS|CYC1|ATP5MC3
KEGG_ALZHEIMERS_DISEASE,5.78077323926395e-12,8.47846741758712e-11,0.887074988399873,-0.716020788323841,-2.37627906575416,52,COX7A1|UQCRQ|NDUFB2|NDUFS6|COX7A2|COX6C|NDUFB3|NDUFB9|ATP5MC1|NDUFB7|ATP5PF|COX7B|UQCR11|NDUFS5|NDUFA1|NDUFA4|ATP5F1E|NDUFA7|COX4I1|COX5B|NDUFA2|UQCR10|NDUFC1|NDUFA6|COX7C|COX6A1|COX6B1|UQCRB|UQCRFS1|NDUFA3|NDUFB10|NDUFB5|CYCS|CYC1|ATP5MC3|FADD|COX8A|UQCRH|ATP5F1B|PSENEN|CALM3|NDUFC2|CDK5
KEGG_CARDIAC_MUSCLE_CONTRACTION,2.48731955479692e-05,0.000312691601174469,0.575610261071129,-0.717672939453443,-2.01874967459548,22,COX7A1|UQCRQ|COX7A2|COX6C|COX7B|UQCR11|COX4I1|COX5B|UQCR10|COX7C|COX6A1|COX6B1|UQCRB|UQCRFS1|CYC1|COX8A|UQCRH
HALLMARK_MYC_TARGETS_V1,0.000137380184687157,0.00151118203155873,0.518848077743792,-0.571465415668022,-1.83061408646342,42,NME1|RPL34|EEF1B2|RANBP1|RPS10|ODC1|HSPE1|LSM7|RPL6|VBP1|CCT7|POLE3|CYC1|SET|RPL18|RPS2|LDHA|ERH|PHB1|EIF4H|VDAC1|PSMD8|NOLC1|PGK1|RPL14|RAN|H2AZ1|EIF4G2|NHP2
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.000548974571960641,0.00536775137028183,0.477270815362862,-0.640601820353041,-1.83752161035185,24,HLA-B|ISG15|CDKN1A|PSMB10|LGALS3BP|IFIT3
HALLMARK_DNA_REPAIR,0.0013545690493572,0.0119202076343433,0.45505986738723,-0.61649386550774,-1.76836962451264,24,NME1|MRPL40|COX17|GMPR2|POLR2K|FEN1|TAF13|POLR2I|SUPT4H1|SNAPC5|EIF1B|GPX4|POLD1|TMED2|NT5C|POLR2E|SAC3D1|ALYREF
