Rank,Term name,P-value,Z-score,Combined score,Overlapping genes,Adjusted p-value,Old p-value,Old adjusted p-value,gene count
1,EGR1 mouse,0.003465589586392128,7.353468304015931,41.65646041925079,"['HSD11B2', 'GNRH1', 'ICAM1', 'PTGES']",0.16488142000747144,0,0,4
2,NF1 human,0.005318755484111982,27.86466165413534,145.91374476280035,"['HSD11B2', 'GNRH1']",0.16488142000747144,0,0,2
3,POU2F1 mouse,0.010826554173598497,16.71278195488722,75.63793047076808,"['IRF3', 'GNRH1']",0.1678115896907767,0,0,2
4,ERG human,0.010826554173598497,16.71278195488722,75.63793047076808,"['ADAMTS1', 'ICAM1']",0.1678115896907767,0,0,2
5,PAX2 mouse,0.023696524206503925,inf,inf,['SFRP2'],0.2938369001606487,0,0,1
6,EGR1 human,0.030338823091049662,4.839160839160839,16.91445000536735,"['HSD11B2', 'FAP', 'PTGES']",0.31350117194084653,0,0,3
7,RELA mouse,0.039133722879448746,4.336206896551724,14.052652285394885,"['HSD11B2', 'MGMT', 'ICAM1']",0.33112953392815986,0,0,3
8,NFATC1 human,0.04683567049771977,41.5,127.03607231461154,['ICAM1'],0.33112953392815986,0,0,1
9,RELA human,0.0547399405398428,2.5703564727954973,7.467301081407952,"['SERPINA3', 'HSD11B2', 'MGMT', 'PTGES', 'ICAM1']",0.33112953392815986,0,0,5
10,NFKB1 human,0.056979831186286585,2.5389249304911954,7.274166961602211,"['SERPINA3', 'HSD11B2', 'MGMT', 'PTGES', 'ICAM1']",0.33112953392815986,0,0,5
11,NFKBIA human,0.06943038614622707,20.746268656716417,55.339233231823826,['ICAM1'],0.33112953392815986,0,0,1
12,OTX2 mouse,0.06943038614622707,20.746268656716417,55.339233231823826,['GNRH1'],0.33112953392815986,0,0,1
13,MBD1 human,0.06943038614622707,20.746268656716417,55.339233231823826,['MGMT'],0.33112953392815986,0,0,1
14,PITX2 human,0.09149337704647591,13.828358208955224,33.07036227632277,['GNRH1'],0.37776315827715246,0,0,1
15,MECP2 human,0.09149337704647591,13.828358208955224,33.07036227632277,['MGMT'],0.37776315827715246,0,0,1
16,HDAC1 human,0.10208412070703299,3.967776584317938,9.05429988689782,"['MGMT', 'ICAM1']",0.37776315827715246,0,0,2
17,POU3F2 human,0.11303706141473652,10.369402985074627,22.60570848172905,['GNRH1'],0.37776315827715246,0,0,1
18,PPARD human,0.11303706141473652,10.369402985074627,22.60570848172905,['HSD11B2'],0.37776315827715246,0,0,1
19,REL human,0.134073571530437,8.294029850746268,16.665746465508388,['ICAM1'],0.37776315827715246,0,0,1
20,USF1 mouse,0.134073571530437,8.294029850746268,16.665746465508388,['FSHR'],0.37776315827715246,0,0,1
21,USF2 mouse,0.134073571530437,8.294029850746268,16.665746465508388,['FSHR'],0.37776315827715246,0,0,1
22,SF1 mouse,0.134073571530437,8.294029850746268,16.665746465508388,['GNRH1'],0.37776315827715246,0,0,1
23,MITF mouse,0.1546147590916286,6.91044776119403,12.900552975188337,['TRPM1'],0.37776315827715246,0,0,1
24,NR5A1 human,0.1546147590916286,6.91044776119403,12.900552975188337,['FSHR'],0.37776315827715246,0,0,1
25,MITF human,0.17467220124353294,5.922174840085288,10.333272405251734,['TRPM1'],0.37776315827715246,0,0,1
26,PITX1 human,0.17467220124353294,5.922174840085288,10.333272405251734,['GNRH1'],0.37776315827715246,0,0,1
27,MEF2C mouse,0.19425720681336928,5.1809701492537314,8.489393602286226,['SFRP2'],0.37776315827715246,0,0,1
28,HDAC4 human,0.19425720681336928,5.1809701492537314,8.489393602286226,['PTGES'],0.37776315827715246,0,0,1
29,PAX6 mouse,0.19425720681336928,5.1809701492537314,8.489393602286226,['SFRP2'],0.37776315827715246,0,0,1
30,JUN mouse,0.20953631859760566,2.444935869084476,3.821088062142097,"['GNRH1', 'ICAM1']",0.37776315827715246,0,0,2
31,POU2F1 human,0.21338082227803146,4.604477611940299,7.112429796884058,['GNRH1'],0.37776315827715246,0,0,1
32,NFIC human,0.21338082227803146,4.604477611940299,7.112429796884058,['HSD11B2'],0.37776315827715246,0,0,1
33,DNMT1 human,0.21338082227803146,4.604477611940299,7.112429796884058,['MGMT'],0.37776315827715246,0,0,1
34,SMARCA4 mouse,0.21338082227803146,4.604477611940299,7.112429796884058,['ADAMTS1'],0.37776315827715246,0,0,1
35,RARA human,0.23205383779255984,4.143283582089552,6.052450131952338,['ICAM1'],0.37776315827715246,0,0,1
36,TWIST2 human,0.23205383779255984,4.143283582089552,6.052450131952338,['ICAM1'],0.37776315827715246,0,0,1
37,HDAC1 mouse,0.23205383779255984,4.143283582089552,6.052450131952338,['FSHR'],0.37776315827715246,0,0,1
38,SIRT1 human,0.23205383779255984,4.143283582089552,6.052450131952338,['ICAM1'],0.37776315827715246,0,0,1
39,RUNX3 human,0.2502867931102803,3.765943012211669,5.216387852195132,['ING1'],0.37776315827715246,0,0,1
40,NR3C1 human,0.2502867931102803,3.765943012211669,5.216387852195132,['HSD11B2'],0.37776315827715246,0,0,1
41,E2F1 human,0.2624173553484237,2.07593984962406,2.777231946588967,"['IRF3', 'FSHR']",0.37776315827715246,0,0,2
42,TWIST1 human,0.268089983293463,3.451492537313433,4.543657281894712,['ICAM1'],0.37776315827715246,0,0,1
43,ETS2 human,0.268089983293463,3.451492537313433,4.543657281894712,['ICAM1'],0.37776315827715246,0,0,1
44,STAT6 human,0.268089983293463,3.451492537313433,4.543657281894712,['SIDT1'],0.37776315827715246,0,0,1
45,EZH2 human,0.28547346430033455,3.185419058553387,3.99326107777892,['ADAMTS1'],0.3933189952582387,0,0,1
46,EP300 human,0.30244705862220567,2.9573560767590616,3.5365513947127645,['MGMT'],0.4076460355342772,0,0,1
47,MYB human,0.31902036051488725,2.7597014925373133,3.152959927104124,['ICAM1'],0.4208353691898512,0,0,1
48,FOS mouse,0.3352027413054491,2.5867537313432836,2.8273728709298083,['GNRH1'],0.4329702075195384,0,0,1
49,CEBPA human,0.38149483418038993,2.1771406127258444,2.0980189014370234,['ICAM1'],0.4466287949920688,0,0,1
50,KLF4 human,0.38149483418038993,2.1771406127258444,2.0980189014370234,['IFITM3'],0.4466287949920688,0,0,1
51,SP1 human,0.38201362287852336,1.2962786259541985,1.2474076371770149,"['HSD11B2', 'MGMT', 'PTGES', 'ICAM1']",0.4466287949920688,0,0,4
52,TP53 human,0.39308225811310415,1.5056732740943268,1.4059019136787516,"['MGMT', 'ING1']",0.4466287949920688,0,0,2
53,TRP53 mouse,0.39308225811310415,1.5056732740943268,1.4059019136787516,"['MGMT', 'SESN1']",0.4466287949920688,0,0,2
54,NFKB1 mouse,0.39308225811310415,1.5056732740943268,1.4059019136787516,"['HSD11B2', 'PTGES']",0.4466287949920688,0,0,2
55,PPARG human,0.3962029632994159,2.067910447761194,1.9145307701079304,['ICAM1'],0.4466287949920688,0,0,1
56,HIF1A human,0.48988006958154895,1.5298507462686568,1.0916933442326755,['PTGES'],0.532852005509755,0,0,1
57,STAT1 human,0.48988006958154895,1.5298507462686568,1.0916933442326755,['ICAM1'],0.532852005509755,0,0,1
58,AR human,0.5020278970583403,1.474946695095949,1.0163851613950514,['SESN1'],0.5366505106485706,0,0,1
59,CREB1 human,0.5585916091379547,1.2503392130257802,0.728118344699981,['PTGES'],0.586994572314461,0,0,1
60,JUN human,0.6615659672273259,0.9358887381275441,0.3866582924403119,['MGMT'],0.6836181661349034,0,0,1
61,STAT3 human,0.70728089804277,0.8226865671641791,0.28491888515417835,['ICAM1'],0.7188756668631432,0,0,1
62,SP1 mouse,0.8807915575656196,0.4696345856922285,0.05961272733173346,['ICAM1'],0.8807915575656196,0,0,1
