CFAP74	0.661000664621464
PLEKHG5	-0.500545240299627
PER3	-1.29236189839195
PLOD1	-0.94788646647976
TNFRSF1B	-1.06783441464342
KAZN	-1.87354988178618
MICOS10	0.0268999476786896
C1QA	-0.804155026210316
C1QC	-1.25984958738705
C1QB	-0.735797610228161
RCAN3	1.22850336695006
CLIC4	0.0995192279504815
FGR	1.31146884157292
THEMIS2	-1.40247434071713
LAPTM5	-1.50282993655812
SYNC	3.87689699019987
AZIN2	-0.0610810361076118
ZMYM4-AS1	1.72442495855132
OSCP1	1.34494474582371
YBX1	-4.70476135262096
ARMH1	-1.31135442794387
MKNK1-AS1	2.20368305634771
SPATA6	-0.263303034041296
AGBL4	-2.07769949238352
ACOT11	3.56990455166759
LEPR	1.29169620721737
PDE4B	-1.11855300014415
GNG12-AS1	0.760285306427736
WLS	0.0177527619006717
SLC44A5	-2.80600956452663
ST6GALNAC5	-2.5179126250531
DNAJB4	-1.5375977347356
IFI44L	3.12551762389831
ADGRL2	-1.67206163805228
SPATA1	1.11462836546331
GBP2	-1.20678898438481
BCAR3	-0.0709175149994375
DPYD	1.02431708910193
DPYD-AS1	-21.8210869067522
MIR137HG	-2.58925589767151
OLFM3	-2.33848769754426
AMPD2	0.34970603918703
C1orf162	-0.845127478855506
SLC16A1	-0.442389980853524
OLFML3	4.61443198798979
SRGAP2-AS1	-0.0148436764391203
HIST2H3PS2	0.559500238513033
FP700111.1	1.02836020464829
TXNIP	0.588574822857744
FMO5	-2.49854234727678
S100A11	-2.5892461825724
S100A9	-3.26544742205657
S100A8	-1.77111073042936
ADAM15	0.979870274303001
FCER1G	-2.2078369465506
FCGR2A	-0.8146061732934
HSPA6	-1.36405907947284
FCGR3A	-2.149657159279
OLFML2B	-0.572488525341605
TBX19	0.827032255795189
C1orf112	0.0461430120163911
FMO4	-0.278420375299049
ASTN1	1.12247054340936
BRINP2	-0.622051633944612
RALGPS2	0.413229502406046
IER5	-0.865173306570528
NIBAN1	-0.557682838339832
MIR181A1HG	0.461958988229854
IPO9-AS1	0.241414093192375
CHI3L1	-0.691950177271876
ATP2B4	-0.388694955928581
IKBKE	-1.36775936016094
CD55	-0.383039866977625
PLXNA2	-0.816324006896683
KCNH1	-2.2865420926928
PROX1	-0.206898536102634
PTPN14	1.64140471465334
DUSP10	1.32398865997649
AIDA	-0.552497468497556
FAM177B	0.25552328706304
TLR5	0.624032492854213
RHOU	-3.24426393607823
FAM89A	0.346307828094832
SLC35F3	-2.23136764279083
RYR2	-1.87370208120438
CHRM3	-1.44756139279013
RGS7	-1.83314118726503
KIF26B	-0.753648942817205
NLRP3	-0.124650840732545
PDIA6	-4.79956732491844
SLC66A3	1.01899653296988
OST4	2.56084422306208
SLC8A1-AS1	0.064568953448009
HAAO	-0.766529254923843
PAPOLG	-0.347177080968809
ANTXR1	0.705978411888482
MXD1	-1.52355264765553
LOXL3	-1.33860151775286
LRRTM4	-2.83495058058887
TMSB10	-2.36511259597751
VAMP8	-3.15881089917444
AFF3	-1.06548850097806
TBC1D8	0.3913706315465
RNF149	0.231539378145738
STEAP3	-2.43377495520813
CNTNAP5	-1.63637259506625
ANKRD30BL	-1.49440479059054
TMEM163	0.756209086824229
TEX41	-0.0181368401809739
CACNB4	-0.458224925618253
GALNT13	-4.46883259566549
RBMS1	-1.41081911248938
GCA	-0.199100805336297
KCNH7	-0.270466453985153
DHRS9	-0.45900949168125
GPR155	0.7703739616758
ZNF385B	-0.784230236552893
ZNF804A	-1.38308980552933
HSPD1	-3.39283437256
CFLAR-AS1	0.392170132363097
IKZF2	-0.125857880156269
DIRC3	0.418419543152239
SLC11A1	0.445758628433084
PID1	0.439852843560675
RNPEPL1	-0.269198441937262
CNTN4	-2.53703786932831
GRM7	-1.9589999865239
RAD18	-0.63678886701874
HRH1	-1.69366792633489
NUP210	-2.10220471873963
BTD	-0.175783260034651
ZNF385D	-0.945455605663237
NR1D2	-0.179599562276223
NEK10	0.560397032060159
GOLGA4	-0.494564505206649
ITGA9-AS1	0.273087245538975
CX3CR1	0.167782217251205
MYRIP	-1.82219885875084
ENTPD3-AS1	-4.36150083162372
ZKSCAN7-AS1	0.159902693681228
CDCP1	-6.28914262717254
MANF	-4.35065786884129
STAB1	-1.38030072658529
CACNA2D3	-1.21889013676394
WNT5A	-0.687228433873574
ERC2	0.0836282545693988
PRICKLE2	-0.246940116407901
SUCLG2-AS1	7.85744641460502
TAFA1	-3.78708174796477
FOXP1	1.83313141395787
ROBO2	-1.8827154619841
PROS1	-2.26043561571507
NFKBIZ	-0.353966653914884
MORC1	-3.18533145005643
CCDC191	-1.99097210294326
ZBTB20-AS5	0.0787815236015889
STXBP5L	-1.82776731213274
HCLS1	0.958507642015874
EAF2	0.180313521870708
PARP9	-1.33185626273016
MGLL	-0.544020057330756
KBTBD12	0.0695969547295471
CPNE4	0.0775316164578376
ANAPC13	-0.238468019164951
SLC35G2	-0.581414931490971
NCK1-DT	-0.954155735499591
NME9	0.959277303915819
CLSTN2	-5.15463711366667
RASA2	-0.24818265360799
ATP1B3	-3.86534079606716
PLSCR1	-0.869701311232095
ANKUB1	-0.18775101367651
PFN2	0.458217840217003
MED12L	-0.444761420438505
P2RY13	0.511042277015036
P2RY12	-0.556763889909462
IGSF10	0.572425469067948
IQCJ-SCHIP1	22.4506970270855
ECT2	0.684710738453157
NAALADL2	-0.334345646689571
KCNMB2	-2.55121922379412
KLHL6	-0.181812269783942
DNAJB11	-3.2290229343077
BCL6	-0.418608487173078
TPRG1	0.392653508711066
P3H2	0.0979218220200625
PIGX	0.000201610401360209
LMLN	1.79706828860506
TBC1D14	0.730997873594156
GRPEL1	4.01672409916134
HS3ST1	-0.419363753093761
LDB2	-1.28616649764444
LAP3	-2.36175643580939
FAM184B	-2.8129006616281
KCNIP4	-2.66024914135461
RBPJ	-0.21917931469558
C4orf19	0.0390600730447671
SGCB	-0.317328042179247
PAQR3	-0.138265733902024
PLAC8	1.65957305098259
SPP1	-0.880179641168812
HERC6	-0.149307030897103
NAP1L5	1.99761631434219
FAM13A	-0.0513950829542151
CCSER1	-1.97452638544612
GRID2	-1.61490636811632
SEC24B-AS1	-0.436734866802852
NDST3	-3.1331747927405
SNHG8	-7.70647087087724
PDE5A	1.68763280389144
FGF2	7.70543821786372
